"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9999,0.984179974927781,146776,0.984732448991063,142328,0.266704470890778,198000,0.260025969121805,198000
"1.1","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9997,0.981206763783085,157131,0.98189824197733,151477,0.30542698460663,198000,0.296174038565902,198000
"1.2","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9995,0.979313802558849,161557,0.980134541283812,155194,0.325447590989544,198000,0.314660480430673,198000
"1.3","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.999,0.97634934623478,166803,0.977390562034724,159314,0.354820704389379,198000,0.341421369914518,198000
"1.4","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.997,0.97102386539232,174730,0.972566071558344,165124,0.407222613059967,198000,0.388383259220752,198000
"1.5","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.995,0.967646333811402,178496,0.969528242771462,167565,0.434365696901881,198000,0.411976706548907,198000
"1.6","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.99,0.962330632161373,183624,0.964528363826083,170587,0.474746787693256,198000,0.446146440310677,198000
"1.7","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.97,0.949436747035719,189169,0.952768587084012,171369,0.546700077439915,198000,0.502848899876927,198000
"1.8","LM(Avg.Max12)",15,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.95,0.938904769619089,191357,0.943172714420358,169760,0.581993893243277,198000,0.525811973079164,198000
