"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9999,0.98135348560754,58885,0.982747401558186,56861,0.204907128751474,96000,0.198753911966003,96000
"1.1","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9997,0.977713666407168,65511,0.979774994828382,62843,0.239665562304573,96000,0.230951010397682,96000
"1.2","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9995,0.975579993317547,68837,0.977931894571946,65751,0.258357589529856,96000,0.247959362945815,96000
"1.3","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.999,0.972423245614035,72960,0.97537151926129,69310,0.286591938020695,96000,0.273643388192606,96000
"1.4","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.997,0.964995640251223,79133,0.969063263130911,74119,0.338508885848987,96000,0.319039630843333,96000
"1.5","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.995,0.960698369165973,81676,0.965807123186592,75893,0.365962515292812,96000,0.342669558551837,96000
"1.6","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.99,0.954119872049312,85658,0.960398432729493,78608,0.407916604333997,96000,0.377924913231075,96000
"1.7","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.97,0.939328734000311,90158,0.94815091056001,80445,0.485240002481375,96000,0.438755452922052,96000
"1.8","LM(Avg)",20,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.95,0.928884872110369,91837,0.939516932270916,80320,0.525183938616374,96000,0.466591554618457,96000
