"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9999,0.987831937847637,1907699,0.990906844337805,1865469,0.619979256958024,1998000,0.607985653867551,1998000
"1.1","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9997,0.986099113765293,1926352,0.989652054251759,1877764,0.64390452034944,1998000,0.629737088097791,1998000
"1.2","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9995,0.984914859972471,1933227,0.988821860229646,1880456,0.655586945136837,1998000,0.640074196804073,1998000
"1.3","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.999,0.9828230534685,1938936,0.987224122100837,1878775,0.671940342247384,1998000,0.653892434919795,1998000
"1.4","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.997,0.976269912610648,1947949,0.981724258731621,1864001,0.697233468768676,1998000,0.670985454432806,1998000
"1.5","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.995,0.97163555313588,1954348,0.977723944817019,1853470,0.708686653553768,1998000,0.676511448548579,1998000
"1.6","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.99,0.965407296992948,1964316,0.972861079811569,1841525,0.726100663773481,1998000,0.686243744984831,1998000
"1.7","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.97,0.953327555581384,1978855,0.963027829108862,1812850,0.756148973354487,1998000,0.700305237075994,1998000
"1.8","LM(Avg.Max12)",1,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.95,0.945178049845286,1983658,0.956402398639377,1789181,0.770336873393742,1998000,0.703685480479628,1998000
