"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(1)",20,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.970352681254772,123114,0.972212194660753,116346,0.362206326051725,145331,0.344982471484386,145331
"1.1","VAR(1)",20,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.96266529386002,130147,0.965274739787538,121151,0.419834533152108,145331,0.395066941300734,145331
"1.2","VAR(1)",20,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.951103528386816,137740,0.954794957715015,125340,0.49750292205082,145331,0.459304419100284,145331
"1.3","VAR(1)",20,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.932015334676517,142944,0.937941932291584,125302,0.581366148627517,145331,0.5204495549819,145331
"1.4","VAR(1)",20,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.916425975318196,144722,0.923388048405342,122879,0.622151657253231,145331,0.541539488348066,145331
