"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(2)",30,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.964184340188518,74688,0.96761237761738,69965,0.312410129927243,95091,0.293426677339192,95091
"1.1","VAR(2)",30,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.955182210633771,81307,0.959987170234945,74826,0.370928589099321,95091,0.343928487337407,95091
"1.2","VAR(2)",30,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.939795290309344,87734,0.946241225271219,78350,0.448681724430919,95091,0.406019414357369,95091
"1.3","VAR(2)",30,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.917686150128379,92694,0.926834191139368,79272,0.536180785397951,95091,0.467875180530921,95091
"1.4","VAR(2)",30,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.900506259399691,94418,0.912678690372496,78068,0.5805115838701,95091,0.492869244411838,95091
