"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",10,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.999,0.930464643244498,288587,0.936646391818066,251872,0.679828943010672,290689,0.604158301112307,290689
"1.1","VAR(3)",10,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.997,0.943837000723804,285989,0.948411212036083,256296,0.644731435492378,290689,0.586720138995079,290689
"1.2","VAR(3)",10,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.99,0.960922015143521,280516,0.963918893456334,260053,0.574158022491577,290689,0.538520160387014,290689
"1.3","VAR(3)",10,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.97,0.971238436505905,273490,0.973077666524916,258670,0.505962111981512,290689,0.482502068706686,290689
"1.4","VAR(3)",10,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.95,0.976710821336959,266261,0.978059542566609,254507,0.451004529425846,290689,0.433784626993018,290689
