"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",10,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.9999,0.92843935488571,288259,0.934413013633026,250568,0.683743297537519,290689,0.604456087995997,290689
"1.1","VAR1",10,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.9995,0.959048146098506,280085,0.962183932036208,258726,0.580134269025012,290689,0.541851342045465,290689
"1.2","VAR1",10,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.999,0.966008612939709,275864,0.968445502584054,258315,0.540934449630258,290689,0.511196436641097,290689
"1.3","VAR1",10,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.995,0.97557801833063,265130,0.977001403800146,252885,0.460491200860708,290689,0.441979843640233,290689
"1.4","VAR1",10,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.99,0.978040462516744,259796,0.979226329382373,248969,0.430167708118008,290689,0.41464232106045,290689
"1.5","VAR1",10,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.95,0.982535998927043,246049,0.983297599529155,237870,0.369049417044338,290689,0.3585073136333,290689
