"","name","window_size","extrap_step","response","target","train_policy","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.9999,0.996706856630833,391723,0.997439815112024,389425,0.538340310489046,446000,0.535179357525828,446000
"1.1","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.9997,0.996437608709983,394398,0.997233889447441,391886,0.548137961808902,446000,0.544672100785369,446000
"1.2","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.9995,0.996262012704106,395935,0.997103925591992,393291,0.553776105457649,446000,0.5501464950166,446000
"1.3","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.999,0.995909517523828,398486,0.996804546442783,395562,0.563160406591072,446000,0.559158801104602,446000
"1.4","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.997,0.995016324131561,404922,0.996115019350144,401289,0.591112388723711,446000,0.585926240674915,446000
"1.5","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.995,0.994553924731315,407633,0.995723626345038,403613,0.603259553709722,446000,0.597503499080615,446000
"1.6","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.99,0.993363815636842,413792,0.99476014579613,408790,0.633728949707754,446000,0.626533954549193,446000
"1.7","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.97,0.989487264463592,422440,0.991801992909701,414369,0.67988901016628,446000,0.667724953046691,446000
"1.8","Multinomial",150,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.95,0.986485882720883,425259,0.989632897052089,414870,0.698547886216166,446000,0.682909689818782,446000
