"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.9999,0.993867698864872,68979,0.994977229129142,68289,0.804025770922212,71856,0.797332669212798,71856
"1.1","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.9995,0.993867698864872,68979,0.994977229129142,68289,0.804025770922212,71856,0.797332669212798,71856
"1.2","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.999,0.993853379916209,68981,0.994977302679748,68290,0.804180010317238,71856,0.797472907541719,71856
"1.3","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.995,0.993392644970586,69014,0.994830868355543,68290,0.80474323300296,71856,0.797847614050827,71856
"1.4","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.99,0.993089860783149,69029,0.99471279182167,68278,0.805559904405843,71856,0.798433671774079,71856
"1.5","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.98,0.992307692307692,69160,0.994424444639564,68334,0.807696430209188,71856,0.799973298794867,71856
"1.6","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.97,0.989387063419118,69632,0.992257574429544,68454,0.831469732307947,71856,0.819986408468819,71856
"1.7","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.95,0.986418288132443,69947,0.989620034794813,68401,0.845233334746496,71856,0.829466374634686,71856
