"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",1,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.999,0.947155360608565,2971976,0.94994684080065,2670281,0.822111652507802,2979796,0.744460703561228,2979796
"1.1","VAR(3)",1,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.997,0.955749021362867,2967392,0.958220822165115,2714175,0.807181078046479,2979796,0.743573822256206,2979796
"1.2","VAR(3)",1,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.99,0.96850904179079,2955388,0.970460362710451,2775051,0.776639044002574,2979796,0.733600407882812,2979796
"1.3","VAR(3)",1,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.97,0.978160408677256,2942958,0.979719652665386,2818147,0.746946270471546,2979796,0.718795693097024,2979796
"1.4","VAR(3)",1,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.95,0.984698914621109,2934367,0.985948769749061,2847224,0.721959603264053,2979796,0.703254500567707,2979796
