"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",1,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.9999,0.943594285333572,2971862,0.9473675474955,2650988,0.821396822419879,2979796,0.739230820563429,2979796
"1.1","VAR1",1,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.9995,0.965721778559827,2955200,0.968420053088698,2759156,0.778379773722145,2979796,0.731691874325898,2979796
"1.2","VAR1",1,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.999,0.971460081316654,2946014,0.973865948763907,2782921,0.761155687742757,2979796,0.723413104680037,2979796
"1.3","VAR1",1,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.995,0.983037498498531,2930464,0.985018250847266,2834115,0.726762512689548,2979796,0.705981210276589,2979796
"1.4","VAR1",1,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.99,0.985483016404202,2925470,0.987294116322937,2843171,0.711367252591955,2979796,0.693936625346384,2979796
"1.5","VAR1",1,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.95,0.988578059681962,2904060,0.990061741720084,2839733,0.676908076697502,2979796,0.66372115522891,2979796
