"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",1,1,"max",0.99,"fixed",1,3.125,1750,3,"1,2",0.9999,0.945054482842859,2971853,0.948917540232668,2659406,0.820214614044151,2979796,0.740618306572645,2979796
"1.1","VAR1",1,1,"max",0.99,"fixed",1,3.125,1750,3,"1,2",0.9995,0.966814473721611,2955204,0.969457859099415,2765425,0.775431628566378,2979796,0.730558925054872,2979796
"1.2","VAR1",1,1,"max",0.99,"fixed",1,3.125,1750,3,"1,2",0.999,0.972283588696318,2945872,0.974650630936045,2787525,0.757368311570938,2979796,0.721017269880345,2979796
"1.3","VAR1",1,1,"max",0.99,"fixed",1,3.125,1750,3,"1,2",0.995,0.983665359445009,2930643,0.985576863782744,2837871,0.72173684901561,2979796,0.701936126932027,2979796
"1.4","VAR1",1,1,"max",0.99,"fixed",1,3.125,1750,3,"1,2",0.99,0.986068900837643,2925828,0.987800525775209,2846844,0.705917007157567,2979796,0.689356242694634,2979796
"1.5","VAR1",1,1,"max",0.99,"fixed",1,3.125,1750,3,"1,2",0.95,0.989052622289269,2900786,0.990452994929937,2839215,0.670540066372608,2979796,0.658088043632684,2979796
