"","trace_name","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"2834.4","1585255",0.99,NA,0,NA,0,0,47,0,47
"2835.4","1585275",0.99,NA,0,NA,0,0,48,0,48
"2836.4","1585298",0.99,NA,0,NA,0,0,48,0,48
"2837.4","1585310",0.99,NA,0,NA,0,0,48,0,48
"2838.4","1585330",0.99,NA,0,NA,0,0,47,0,47
"2839.4","1585341",0.99,NA,0,NA,0,0,48,0,48
"2840.4","1585344",0.99,NA,0,NA,0,0,48,0,48
"2841.4","1585368",0.99,NA,0,NA,0,0,45,0,45
"2842.4","1585378",0.99,NA,0,NA,0,0,47,0,47
"2843.4","1585386",0.99,NA,0,NA,0,0,47,0,47
"2844.4","1585412",0.99,NA,0,NA,0,0,43,0,43
"2845.4","1585422",0.99,NA,0,NA,0,0,48,0,48
"2846.4","1585428",0.99,NA,0,NA,0,0,47,0,47
"2847.4","1585429",0.99,NA,0,NA,0,0,45,0,45
"2848.4","1585435",0.99,NA,0,NA,0,0,45,0,45
"2849.4","1585444",0.99,1,48,1,48,0.217253580353313,48,0.217253580353313,48
"2850.4","1585452",0.99,NA,0,NA,0,0,47,0,47
"2851.4","1585492",0.99,NA,0,NA,0,0,45,0,45
"2852.4","1585493",0.99,NA,0,NA,0,0,46,0,46
"2853.4","1585514",0.99,NA,0,NA,0,0,45,0,45
"2854.4","1585546",0.99,NA,0,NA,0,0,47,0,47
"2855.4","1585568",0.99,0.9375,48,0.928571428571429,42,0.199329294407925,47,0.161271254869775,47
"2856.4","1585569",0.99,NA,0,NA,0,0,45,0,45
"2857.4","1585573",0.99,NA,0,NA,0,0,46,0,46
"2858.4","1585576",0.99,NA,0,NA,0,0,48,0,48
"2859.4","1585601",0.99,NA,0,NA,0,0,48,0,48
"2860.4","1585611",0.99,NA,0,NA,0,0,45,0,45
"2861.4","1585626",0.99,1,48,1,48,0.179057354276653,48,0.179057354276653,48
"2862.4","1585628",0.99,NA,0,NA,0,0,48,0,48
"2863.4","1585635",0.99,NA,0,NA,0,0,45,0,45
"2864.4","1585644",0.99,NA,0,NA,0,0,47,0,47
"2865.4","1585655",0.99,NA,0,NA,0,0,46,0,46
"2866.4","1585660",0.99,NA,0,NA,0,0,27,0,27
"2867.4","1585672",0.99,NA,0,NA,0,0,47,0,47
"2868.4","1585711",0.99,NA,0,NA,0,0,47,0,47
"2869.4","1585754",0.99,NA,0,NA,0,0,48,0,48
"2870.4","1585762",0.99,NA,0,NA,0,0,47,0,47
"2871.4","1585779",0.99,1,48,1,48,0.28397002344497,48,0.28397002344497,48
"2872.4","1585785",0.99,NA,0,NA,0,0,47,0,47
"2873.4","1585787",0.99,NA,0,NA,0,0,46,0,46
"2874.4","1585793",0.99,NA,0,NA,0,0,45,0,45
"2875.4","1585808",0.99,NA,0,NA,0,0,48,0,48
"2876.4","1585817",0.99,NA,0,NA,0,0,48,0,48
"2877.4","1585820",0.99,NA,0,NA,0,0,47,0,47
"2878.4","1585822",0.99,0.979166666666667,48,0.978260869565217,46,0.239011756317248,48,0.223319115624608,48
"2879.4","1585825",0.99,NA,0,NA,0,0,41,0,41
"2880.4","1585835",0.99,NA,0,NA,0,0,46,0,46
"2881.4","1585856",0.99,NA,0,NA,0,0,44,0,44
"2882.4","1585865",0.99,NA,0,NA,0,0,36,0,36
"2883.4","1585868",0.99,NA,0,NA,0,0,48,0,48
"2884.4","1585881",0.99,NA,0,NA,0,0,46,0,46
"2885.4","1585905",0.99,NA,0,NA,0,0,47,0,47
"2886.4","1585906",0.99,NA,0,NA,0,0,47,0,47
"2887.4","1585907",0.99,NA,0,NA,0,0,48,0,48
"2888.4","1585912",0.99,NA,0,NA,0,0,47,0,47
"2889.4","1585925",0.99,NA,0,NA,0,0,43,0,43
"2890.4","1585927",0.99,NA,0,NA,0,0,29,0,29
"2891.4","1585929",0.99,NA,0,NA,0,0,46,0,46
"2892.4","1585943",0.99,NA,0,NA,0,0,48,0,48
"2893.4","1585955",0.99,NA,0,NA,0,0,42,0,42
