"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",15,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.971024784344769,171802,0.972957666713861,162449,0.420263724412869,192754,0.400772204576869,192754
"1.1","VAR(3)",15,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.964635379142023,179049,0.967215075563211,167211,0.475697305252424,192754,0.448869154186121,192754
"1.2","VAR(3)",15,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.954089624545822,185775,0.957728829115041,169974,0.547675148065416,192754,0.508100080517466,192754
"1.3","VAR(3)",15,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.935059750492449,190375,0.940702319203482,167730,0.621139215066349,192754,0.558167763760969,192754
"1.4","VAR(3)",15,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.920092857180036,192123,0.92666768153448,164225,0.656510771138041,192754,0.574005952306344,192754
