"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9999,0.986768427104128,220911,0.987338480896289,215377,0.293521115144228,290689,0.287277537894013,290689
"1.1","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9997,0.984142614601019,235600,0.985027149776632,228547,0.332128229008062,290689,0.323581565431333,290689
"1.2","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9995,0.982619956941706,242462,0.983684921985271,234507,0.352052504643968,290689,0.34212302692155,290689
"1.3","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.999,0.980607635371101,251697,0.982059655459621,242526,0.381934249771531,290689,0.369849315280832,290689
"1.4","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.997,0.976375777983769,264305,0.978523904327279,252653,0.435619686342169,290689,0.418874179804441,290689
"1.5","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.995,0.973900740906214,268590,0.976388367142499,255552,0.463515796475516,290689,0.44392365702079,290689
"1.6","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.99,0.969288854031773,274135,0.972524072856646,258590,0.503809699485182,290689,0.479188366039478,290689
"1.7","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.97,0.95795821391662,281577,0.962653717698121,259892,0.575167836805786,290689,0.536990194113237,290689
"1.8","LM(Avg)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.95,0.950002638104785,284295,0.955590137851743,258321,0.611451477877179,290689,0.562857523110987,290689
