"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,1","max_size",8,0.9999,0.932656967840735,26120,0.938809485138866,24628,0.206507548076112,56762,0.195429381006123,56762
"1.1","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,1","max_size",8,0.9995,0.932656967840735,26120,0.938809485138866,24628,0.206507548076112,56762,0.195429381006123,56762
"1.2","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,1","max_size",8,0.999,0.932700769024754,26137,0.938811117873808,24645,0.207270983806991,56762,0.196168533047129,56762
"1.3","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,1","max_size",8,0.995,0.932173783773739,26907,0.938111391606185,25352,0.214871030348669,56762,0.203171048438349,56762
"1.4","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,1","max_size",8,0.99,0.930547652916074,28120,0.93694204872144,26436,0.227794416955011,56762,0.215117564116983,56762
"1.5","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,1","max_size",8,0.95,0.916391221891086,36910,0.925320202819543,34119,0.328663711365045,56762,0.306369116956913,56762
"11","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.9999,0.932656967840735,26120,0.940243592996701,23646,0.206507548076112,56762,0.188466606310979,56762
"1.11","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.9995,0.932656967840735,26120,0.940243592996701,23646,0.206507548076112,56762,0.188466606310979,56762
"1.21","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.999,0.932700769024754,26137,0.940283999661905,23662,0.207270983806991,56762,0.189193102159381,56762
"1.31","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.995,0.932173783773739,26907,0.939721856484529,24304,0.214871030348669,56762,0.195738977011308,56762
"1.41","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.99,0.930547652916074,28120,0.938476755687438,25275,0.227794416955011,56762,0.206892156637202,56762
"1.51","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.95,0.916391221891086,36910,0.927035952395788,32098,0.328663711365045,56762,0.29068812245317,56762
"12","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,3","max_size",8,0.9999,0.932656967840735,26120,0.940802092414996,22940,0.206507548076112,56762,0.183714677299639,56762
"1.12","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,3","max_size",8,0.9995,0.932656967840735,26120,0.940802092414996,22940,0.206507548076112,56762,0.183714677299639,56762
