"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9999,0.984042215016848,62916,0.984577138838461,61143,0.184037043902202,112851,0.179810837490516,112851
"1.1","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9997,0.980806807001012,72161,0.981513376966357,69672,0.219671430404274,112851,0.213373772191532,112851
"1.2","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9995,0.979096946245555,76496,0.979920388006575,73607,0.239113552026688,112851,0.231480752384268,112851
"1.3","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.999,0.976176317098923,82397,0.977118127823747,78796,0.269115833896352,112851,0.259208187502351,112851
"1.4","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.997,0.969908474353065,91122,0.971318667270973,86049,0.325288625633263,112851,0.310069595110735,112851
"1.5","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.995,0.966053778073146,94797,0.967757908596766,88859,0.355220026848108,112851,0.336661629196038,112851
"1.6","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.99,0.959146727815828,99429,0.961378995135647,91893,0.40012159334418,112851,0.374650553091529,112851
"1.7","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.97,0.944737263924116,106057,0.948261389629194,95306,0.482928580000724,112851,0.441541052868516,112851
"1.8","LM(Avg.Max12)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.95,0.935024673013777,109026,0.939164368593579,96095,0.527789899456899,112851,0.474498525050166,112851
