"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(4)",10,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.976370163719421,269913,0.977755026061057,257856,0.45764510903215,293618,0.439843043357096,293618
"1.1","VAR(4)",10,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.970633716308982,276780,0.972627255727512,261501,0.511823399293047,293618,0.487550160398814,293618
"1.2","VAR(4)",10,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.960096279223846,283758,0.963200438624881,262639,0.578973060036824,293618,0.542145016851837,293618
"1.3","VAR(4)",10,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.942832044489327,289148,0.947526735383497,258646,0.648152692668149,293618,0.58862888472176,293618
"1.4","VAR(4)",10,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.929015056892268,291428,0.935629492077385,253641,0.681935067965165,293618,0.604603267145408,293618
