"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(2)",20,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.999,0.914149043303122,139020,0.921650748250677,117474,0.627309213244183,139522,0.543931535334934,139522
"1.1","VAR(2)",20,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.997,0.930021834061135,137400,0.936290490682453,119935,0.588172636662939,139522,0.524718432443606,139522
"1.2","VAR(2)",20,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.99,0.949283933131936,132739,0.953409723549403,120347,0.506863872521317,139522,0.466731946952023,139522
"1.3","VAR(2)",20,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.97,0.960912362657006,125871,0.963707536018365,116746,0.430847009732069,139522,0.404150374308535,139522
"1.4","VAR(2)",20,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.95,0.968334950319494,119564,0.970389855059585,112529,0.373750992611608,139522,0.354806354153869,139522
