"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(2)",15,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.971643065121555,171034,0.973419895236213,161888,0.41348550296035,192754,0.39471991220512,192754
"1.1","VAR(2)",15,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.965305973868874,178561,0.967838919100208,166972,0.469714764362915,192754,0.443878035396041,192754
"1.2","VAR(2)",15,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.954962333897337,185578,0.958417122361381,170070,0.542810595090756,192754,0.504580085791219,192754
"1.3","VAR(2)",15,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.936293720253417,190358,0.941420403500735,168079,0.617840211617824,192754,0.55645823285697,192754
"1.4","VAR(2)",15,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.921531469150393,192077,0.927934494739656,164628,0.654291909260864,192754,0.573689354108018,192754
