"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",25,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.999,0.904201800389995,112309,0.914446875134045,93252,0.606688005240222,112851,0.517529495253629,112851
"1.1","VAR(3)",25,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.997,0.921120144534779,110700,0.929019908921679,95083,0.566560266074114,112851,0.496951138586171,112851
"1.2","VAR(3)",25,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.99,0.941978589468129,106116,0.947407758303069,94995,0.484451744123098,112851,0.439819931978956,112851
"1.3","VAR(3)",25,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.97,0.955652773199892,100119,0.9595628177828,92044,0.408858117901737,112851,0.379391420987104,112851
"1.4","VAR(3)",25,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.95,0.964446952595937,93916,0.967644982809262,87838,0.3516229161924,112851,0.330691882350068,112851
