"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",15,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.999,0.920438986042201,192079,0.92678606214084,164272,0.656970537370031,192754,0.574559481651175,192754
"1.1","VAR(3)",15,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.997,0.935109289617486,190320,0.940375071578545,167648,0.621193834581568,192754,0.557940312344681,192754
"1.2","VAR(3)",15,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.99,0.954133623147859,185866,0.957631852849339,170057,0.548038530295211,192754,0.50838918136891,192754
"1.3","VAR(3)",15,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.97,0.964761373150991,179150,0.967107583247162,167303,0.47609364906751,192754,0.449193209069866,192754
"1.4","VAR(3)",15,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.95,0.971022082569608,171855,0.972913089237246,162477,0.420485391779599,192754,0.40097250930926,192754
