"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9999,0.987244146345691,230796,0.987510936812979,225157,0.306959443718876,290689,0.30108458979282,290689
"1.1","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9997,0.98459194526691,243509,0.985054100601306,236319,0.34692964060083,290689,0.338846018231446,290689
"1.2","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9995,0.983108936112082,248889,0.983655231696226,240811,0.367327764400641,290689,0.357832512687112,290689
"1.3","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.999,0.981085179221835,255884,0.981736270776817,246609,0.397418994818547,290689,0.385752923499912,290689
"1.4","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.997,0.976922209271722,265970,0.977935971053253,254260,0.450444462486819,290689,0.434080120627303,290689
"1.5","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.995,0.974506170551829,269830,0.975773627529261,256745,0.47782817288767,290689,0.458671691189034,290689
"1.6","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.99,0.969856523748358,274819,0.971717584787448,259207,0.517649417423761,290689,0.493520314199985,290689
"1.7","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.97,0.958427169522242,281963,0.961563157226949,260089,0.587367877952797,290689,0.549615904514806,290689
"1.8","LM(Avg.Max12)",10,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.95,0.950275311240499,284587,0.954071361095195,258292,0.622696735253133,290689,0.574310038430237,290689
