"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9999,0.988253075179165,520051,0.989533492822967,508288,0.400299173647045,585584,0.392143235311763,585584
"1.1","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9997,0.98624302792592,531585,0.987891188796596,517557,0.438201660279504,585584,0.427924584997672,585584
"1.2","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9995,0.985097203907181,536141,0.986949200381712,520811,0.456788245146191,585584,0.445253037915129,585584
"1.3","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.999,0.983214295588384,542545,0.985383541582158,525093,0.483478832542279,585584,0.469832165890923,585584
"1.4","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.997,0.979407055904921,554656,0.982139941636249,532865,0.530072354912619,585584,0.511776698372205,585584
"1.5","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.995,0.977195743539301,559150,0.980330608795794,534892,0.553750450491212,585584,0.532641680496893,585584
"1.6","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.99,0.973199196736033,565692,0.977044583188248,537041,0.58784924661256,585584,0.561797853991493,585584
"1.7","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.97,0.963242050453862,574624,0.968719282705626,535122,0.647637056184678,585584,0.608532010127805,585584
"1.8","LM(Avg)",5,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.95,0.955633483614924,578026,0.962402357559406,530379,0.677203182745046,585584,0.628367929039318,585584
