"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",50,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.947843581038602,39765,0.954995474864932,36463,0.266703941439054,56762,0.245369993651925,56762
"1.1","VAR(3)",50,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.937105239747353,44964,0.946273315003344,40371,0.321544569477365,56762,0.290794040271506,56762
"1.2","VAR(3)",50,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.918195794980333,50083,0.930499169588485,43352,0.397003395354207,56762,0.348791468061812,56762
"1.3","VAR(3)",50,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.888210479573712,54048,0.905790701361053,44157,0.479249135083694,56762,0.402522776358067,56762
"1.4","VAR(3)",50,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.866375435947219,55626,0.888273929818115,43544,0.520800108531168,56762,0.423138269172505,56762
