"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Markov(Max-Max)",1,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.9999,0.995399892533102,1754959,0.995940272633426,1739772,0.259649006110103,2979796,0.257087581159055,2979796
"1.1","Markov(Max-Max)",1,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.9995,0.995399892533102,1754959,0.995940272633426,1739772,0.259649006110103,2979796,0.257087581159055,2979796
"1.2","Markov(Max-Max)",1,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.999,0.995399892533102,1754959,0.995940272633426,1739772,0.259649006110103,2979796,0.257087581159055,2979796
"1.3","Markov(Max-Max)",1,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.995,0.994309954839669,2683107,0.995109778521677,2654481,0.516636416708182,2979796,0.511205047248084,2979796
"1.4","Markov(Max-Max)",1,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.99,0.991673875626034,2793977,0.992934206158135,2750151,0.603240815458855,2979796,0.594197308286796,2979796
"1.5","Markov(Max-Max)",1,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.95,0.976444027201536,2928217,0.979360238949053,2795575,0.76577827495297,2979796,0.734599830518629,2979796
