"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9999,0.983222560301892,58829,0.983892452764048,57054,0.174972098192107,112851,0.170375855487123,112851
"1.1","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9997,0.979879964853232,67147,0.980741290302637,64698,0.207881533024081,112851,0.201300573567842,112851
"1.2","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9995,0.977833407921235,71504,0.978919304788683,68641,0.225740904336516,112851,0.217799284582135,112851
"1.3","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.999,0.975044402687328,77698,0.976310218830477,74167,0.25388738222252,112851,0.24362451411723,112851
"1.4","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.997,0.969444190511016,87512,0.971313708632527,82583,0.307711020588114,112851,0.292174635200788,112851
"1.5","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.995,0.965766157525684,91985,0.9679574932133,86198,0.33709175044828,112851,0.318116482334968,112851
"1.6","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.99,0.959109667402141,97896,0.961973028793585,90541,0.382038300267931,112851,0.356475175470958,112851
"1.7","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.97,0.94469667651473,105943,0.949456476118526,95304,0.466909499610707,112851,0.425646441228454,112851
"1.8","LM(Avg)",25,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.95,0.935009309279012,109031,0.940678406316555,96255,0.512909813832866,112851,0.460116276230276,112851
