"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.9999,0.962266310568485,52420,0.966963254220799,49339,0.202430690423058,112851,0.1908835207291,112851
"1.1","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.9997,0.962266310568485,52420,0.966963254220799,49339,0.202430690423058,112851,0.1908835207291,112851
"1.2","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.9995,0.962266310568485,52420,0.966963254220799,49339,0.202430690423058,112851,0.1908835207291,112851
"1.3","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.999,0.962230797011918,52609,0.966937975885121,49513,0.203993421474779,112851,0.192378306220859,112851
"1.4","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.997,0.961860776937689,53698,0.96656697498465,50489,0.211522991426981,112851,0.199410302758111,112851
"1.5","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.995,0.961438230094947,54873,0.96627600124185,51536,0.218131092636197,112851,0.205505070860734,112851
"1.6","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.99,0.959713456088189,57513,0.964764913584836,53810,0.232448909226532,112851,0.218458493022533,112851
"1.7","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.97,0.952764627536824,75833,0.958109929179689,69754,0.340165875000699,112851,0.315221356470649,112851
"1.8","Markov",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.95,0.942960518107682,88167,0.948850683292399,79395,0.427406815943292,112851,0.389065598277133,112851
