"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(1)",1,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.999,0.946793557104061,2972328,0.950421471067203,2669341,0.818575620341237,2979796,0.741856805464146,2979796
"1.1","VAR(1)",1,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.997,0.955486889214809,2967328,0.958609906774985,2713113,0.80311579374236,2979796,0.74031371610652,2979796
"1.2","VAR(1)",1,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.99,0.9682895186209,2954449,0.970727161990097,2773151,0.771191147793094,2979796,0.728672671981289,2979796
"1.3","VAR(1)",1,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.97,0.977764313700009,2939509,0.979735170677859,2812755,0.740169839598067,2979796,0.712098991504955,2979796
"1.4","VAR(1)",1,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.95,0.984690726679537,2930838,0.9863143514701,2843855,0.714731447252227,2979796,0.69640149353465,2979796
