"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(4)",50,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.939102408762662,41266,0.948051599753265,37287,0.28808889535737,56762,0.261576771234602,56762
"1.1","VAR(4)",50,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.927842931708489,45789,0.939816758452078,40493,0.340436355547602,56762,0.304241023227294,56762
"1.2","VAR(4)",50,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.908259791769955,50425,0.923368705203388,42972,0.410708345580202,56762,0.356237419999092,56762
"1.3","VAR(4)",50,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.877367047368713,54023,0.898686549248632,43321,0.485813086380606,56762,0.401731133241401,56762
"1.4","VAR(4)",50,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.855480378890392,55425,0.881830360290489,42549,0.522581598490498,56762,0.417907853376826,56762
