"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",15,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.9999,0.91813850922632,192276,0.928421334730149,164183,0.640114711059935,192754,0.55874139365521,192754
"1.1","VAR1",15,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.9995,0.952418805359982,184926,0.958941298240426,169075,0.526314493584014,192754,0.487392631519502,192754
"1.2","VAR1",15,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.999,0.959172621119935,180957,0.964808859241404,167599,0.48196824989329,192754,0.450935200024957,192754
"1.3","VAR1",15,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.995,0.96994255110828,169542,0.973749921967663,160190,0.395729911154472,192754,0.376113886130924,192754
"1.4","VAR1",15,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.99,0.973491467223545,164249,0.97687010393733,156248,0.364352670820464,192754,0.34818480565205,192754
"1.5","VAR1",15,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.95,0.97901619755709,150640,0.981582254878941,144806,0.301952009588626,192754,0.29100238660645,192754
