"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",15,1,"max",0.99,"offline",1,3.125,1250,3,"1,2",0.9999,0.915091737150293,192125,0.925867111386336,163099,0.642955934557314,192754,0.557219854308619,192754
"1.1","VAR1",15,1,"max",0.99,"offline",1,3.125,1250,3,"1,2",0.9995,0.950539938107295,184836,0.957572518630682,168405,0.531347198017304,192754,0.489558304607189,192754
"1.2","VAR1",15,1,"max",0.99,"offline",1,3.125,1250,3,"1,2",0.999,0.95771361590605,180862,0.96381561226139,167061,0.487819151829813,192754,0.454504992406572,192754
"1.3","VAR1",15,1,"max",0.99,"offline",1,3.125,1250,3,"1,2",0.995,0.967596860083488,170323,0.972319958077557,160296,0.401210747338011,192754,0.379624238844248,192754
"1.4","VAR1",15,1,"max",0.99,"offline",1,3.125,1250,3,"1,2",0.99,0.970834916098379,165849,0.975180669192321,157055,0.369890735081589,192754,0.351669183683258,192754
"1.5","VAR1",15,1,"max",0.99,"offline",1,3.125,1250,3,"1,2",0.95,0.976196875635067,152543,0.979724266469323,145938,0.307051425429729,192754,0.294388268540182,192754
