"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",10,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.976791165046381,269294,0.97811506002338,257483,0.452775496006324,293618,0.435573722738904,293618
"1.1","VAR(3)",10,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.971186238289773,276361,0.97307584898298,261401,0.507458947421755,293618,0.483905706731704,293618
"1.2","VAR(3)",10,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.960840557313773,283431,0.963834095909496,262706,0.575391546664259,293618,0.53960510364379,293618
"1.3","VAR(3)",10,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.943881649101913,288836,0.9484042203841,258839,0.645688123344131,293618,0.587443208616373,293618
"1.4","VAR(3)",10,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.930592873982108,291411,0.936749569497629,254354,0.680609035296173,293618,0.60478915583079,293618
