"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(2)",10,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.999,0.931941857682423,288327,0.937816258197452,252365,0.677715920054974,290689,0.603979076972429,290689
"1.1","VAR(2)",10,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.997,0.944985799627852,285908,0.949331599216532,256807,0.641893762456253,290689,0.585458031858543,290689
"1.2","VAR(2)",10,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.99,0.961687218130958,280272,0.964605374910168,260209,0.570099849454031,290689,0.535544908529045,290689
"1.3","VAR(2)",10,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.97,0.97195180016848,273030,0.973706803205148,258584,0.500850277404395,290689,0.478140620190758,290689
"1.4","VAR(2)",10,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.95,0.977125019768501,265574,0.978349780939147,254039,0.445296176245655,290689,0.428571020280013,290689
