"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(4)",30,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.893860915343466,94216,0.907824390243902,76875,0.588076346998484,95091,0.493796672552728,95091
"1.1","VAR(4)",30,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.91131755845445,92679,0.922067645181876,78350,0.548234703599479,95091,0.473713581182034,95091
"1.2","VAR(4)",30,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.934436794084727,88449,0.941778107341021,78218,0.468120161036541,95091,0.420031398634186,95091
"1.3","VAR(4)",30,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.949774450639157,82687,0.955660252156603,75350,0.393791853571381,95091,0.362312047075774,95091
"1.4","VAR(4)",30,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.960050910413258,76998,0.9643131610938,71567,0.337851302334769,95091,0.315438485486,95091
