"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9999,0.990271068309269,2882742,0.991441087869659,2828280,0.649301902619876,2979796,0.638651085098162,2979796
"1.1","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9997,0.988856097069903,2905535,0.990249623429608,2842762,0.672751865988007,2979796,0.660118324318136,2979796
"1.2","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.9995,0.98802351872635,2915464,0.989534798384307,2847819,0.684113234516846,2979796,0.670325476797821,2979796
"1.3","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.999,0.986601588603314,2924078,0.988285112012403,2848256,0.700239492976834,2979796,0.684531493219289,2979796
"1.4","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.997,0.982285008765408,2931980,0.984303729872853,2831437,0.725979409320429,2979796,0.704521829454882,2979796
"1.5","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.995,0.978750837998718,2937057,0.980945170938456,2816189,0.737367249616433,2979796,0.710916519536409,2979796
"1.6","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.99,0.972676237318479,2944836,0.97511495788015,2789065,0.753109907885331,2979796,0.717846460672361,2979796
"1.7","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.97,0.963484617365369,2959246,0.966574459113644,2751040,0.783339751630114,2979796,0.733935035887175,2979796
"1.8","LM(Avg)",1,1,"max",0.99,"fixed","normal",3.125,2000,3,"1,2",0.95,0.957402386930566,2966739,0.960915602444514,2723977,0.797964425825195,2979796,0.739028020475682,2979796
