"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",10,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.9999,0.920967171138914,288222,0.927867165726878,246864,0.6940630337617,290689,0.604893696831153,290689
"1.1","VAR1",10,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.9995,0.953620301248478,280101,0.957305284208306,256027,0.601459523905863,290689,0.555868429209779,290689
"1.2","VAR1",10,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.999,0.961004056795132,276080,0.964084438282333,256045,0.565939394986817,290689,0.529866904318149,290689
"1.3","VAR1",10,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.995,0.971558636348258,266021,0.973459199923749,251801,0.492972393557969,290689,0.469751611081661,290689
"1.4","VAR1",10,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.99,0.974416388209492,261261,0.976105646659536,248678,0.465322084104428,290689,0.445609968223048,290689
"1.5","VAR1",10,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.95,0.979393031097789,248217,0.980671064432579,238606,0.408785386777784,290689,0.394901344440056,290689
