"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",25,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.964010817557728,96140,0.967576526072255,89904,0.351304606846459,115740,0.330586016479659,115740
"1.1","VAR(3)",25,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.955762310190468,102537,0.959873239287342,94351,0.408491796105005,115740,0.379283635419827,115740
"1.2","VAR(3)",25,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.941734180590935,108743,0.947352747884663,97384,0.48353746623006,115740,0.439162594014306,115740
"1.3","VAR(3)",25,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.921276352071605,113511,0.929410920865226,97593,0.566081927207083,115740,0.496877074290044,115740
"1.4","VAR(3)",25,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.904637049513375,115181,0.915433116896674,95794,0.606731001770903,115740,0.518509227087216,115740
