"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Markov(Max-Max)",20,1,"max",0.99,"offline","fixed",3.125,1500,3,"1,2","max_size",8,0.9999,0.957474594947557,73509,0.966035912006796,68278,0.224932326778995,145331,0.208667738403825,145331
"1.1","Markov(Max-Max)",20,1,"max",0.99,"offline","fixed",3.125,1500,3,"1,2","max_size",8,0.9995,0.957474594947557,73509,0.966035912006796,68278,0.224932326778995,145331,0.208667738403825,145331
"1.2","Markov(Max-Max)",20,1,"max",0.99,"offline","fixed",3.125,1500,3,"1,2","max_size",8,0.999,0.957459247073539,73553,0.966010890567363,68316,0.22536998762657,145331,0.209081442888249,145331
"1.3","Markov(Max-Max)",20,1,"max",0.99,"offline","fixed",3.125,1500,3,"1,2","max_size",8,0.995,0.956987276820776,76396,0.965612609180319,70869,0.238790408107284,145331,0.221571308291693,145331
"1.4","Markov(Max-Max)",20,1,"max",0.99,"offline","fixed",3.125,1500,3,"1,2","max_size",8,0.99,0.956191523115936,80053,0.964832526203612,74131,0.25505567631921,145331,0.236504184941752,145331
"1.5","Markov(Max-Max)",20,1,"max",0.99,"offline","fixed",3.125,1500,3,"1,2","max_size",8,0.95,0.939050812483879,116310,0.948957501467291,103933,0.446922811493989,145331,0.403559524629571,145331
