"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",20,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.9999,0.903020209230059,138699,0.915814353617949,115079,0.61588325010108,139522,0.522548122589266,139522
"1.1","VAR1",20,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.9995,0.942095860732069,131545,0.950623982637005,117952,0.497523799013348,139522,0.450496462103782,139522
"1.2","VAR1",20,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.999,0.94960324292176,127786,0.957551104651663,116281,0.452410814369453,139522,0.414764520603607,139522
"1.3","VAR1",20,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.995,0.961750282912109,119295,0.967893993505033,111163,0.364824472451076,139522,0.340575510133102,139522
"1.4","VAR1",20,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.99,0.965110821382008,115050,0.970795139629077,107893,0.332450199646286,139522,0.311838707107734,139522
"1.5","VAR1",20,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.95,0.97000536160484,98851,0.975060105786184,93585,0.270341910376097,139522,0.255789178499246,139522
