"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",20,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.9999,0.910997854849623,138918,0.921948592578663,116987,0.612340595207087,139522,0.528746633334015,139522
"1.1","VAR1",20,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.9995,0.947137298920751,131851,0.954160275591541,119307,0.489704075037132,139522,0.449109817483425,139522
"1.2","VAR1",20,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.999,0.954852317366725,127537,0.961228200466081,117147,0.443739752181776,139522,0.411904757652794,139522
"1.3","VAR1",20,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.995,0.966494625853816,117414,0.971026189785258,110272,0.355247053584778,139522,0.33546185174701,139522
"1.4","VAR1",20,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.99,0.970434320626909,112935,0.974454467193173,106868,0.323956732415835,139522,0.307720696186865,139522
"1.5","VAR1",20,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.95,0.976685065384691,101094,0.979796936488427,96817,0.262515996843253,139522,0.251763633949833,139522
