"","name","window_size","extrap_step","response","target","train_policy","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.9999,0.987938451356717,60440,0.991245825321324,59286,0.519040536032369,70880,0.509955341715139,70880
"1.1","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.9997,0.987453217483059,60653,0.9908979255346,59437,0.523428929276246,70880,0.513851857046695,70880
"1.2","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.9995,0.987099534332681,60773,0.990658916031047,59522,0.525893854996242,70880,0.516074440045002,70880
"1.3","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.999,0.986662948259457,60958,0.990293052575107,59648,0.529965211754434,70880,0.519529594755661,70880
"1.4","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.997,0.985556624227703,61343,0.98953290374278,59902,0.53829958190915,70880,0.526723970492884,70880
"1.5","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.995,0.984949452264083,61526,0.989035891625287,60014,0.542758364122922,70880,0.530644031180451,70880
"1.6","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.99,0.983842010771993,61827,0.988234903120742,60178,0.550374488798678,70880,0.537184246791603,70880
"1.7","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.97,0.977371873332706,63726,0.982957973874329,61319,0.60988444315329,70880,0.589816778529872,70880
"1.8","Multinomial",750,1,"max",0.99,"fixed",0,60000,3,"1,2","max_size",8,0.95,0.973516391666409,64606,0.979963068549955,61736,0.63189842823641,70880,0.60710370708298,70880
