"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.9999,0.988982305747884,36396,0.98965103629111,35849,0.088108230601203,144000,0.0867637607958592,144000
"1.1","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.9997,0.988982305747884,36396,0.98965103629111,35849,0.088108230601203,144000,0.0867637607958592,144000
"1.2","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.9995,0.988982305747884,36396,0.98965103629111,35849,0.088108230601203,144000,0.0867637607958592,144000
"1.3","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.999,0.988820217003159,36405,0.989566769883114,35847,0.0882362614431791,144000,0.0868658795063631,144000
"1.4","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.997,0.988687597344045,36597,0.989533011272142,36018,0.0888754152357617,144000,0.0874592338934505,144000
"1.5","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.995,0.988582612950579,36786,0.989411114183025,36170,0.0895895402199471,144000,0.0880585911062417,144000
"1.6","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.99,0.98849001931745,37272,0.989419580610766,36577,0.0909158817826428,144000,0.0891551032819173,144000
"1.7","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.97,0.975407357634806,89295,0.977277784935406,85379,0.271912492733831,144000,0.260697770792925,144000
"1.8","MarkovX(Avg)",20,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.95,0.962258982379867,113166,0.965776293823038,105424,0.394807258792237,144000,0.369530437244754,144000
