"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(2)",20,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.968727097008014,124165,0.970915122084673,116968,0.37326431516056,145331,0.354428958823125,145331
"1.1","VAR(2)",20,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.961123803265662,130877,0.964012843734563,121460,0.430186485280441,145331,0.403604548216482,145331
"1.2","VAR(2)",20,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.949773441232248,138154,0.953760036998349,125411,0.506369969800063,145331,0.466406825163366,145331
"1.3","VAR(2)",20,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.930224595044094,143102,0.936545908407207,124988,0.587751375324847,145331,0.52453844053503,145331
"1.4","VAR(2)",20,1,"max",0.99,"fixed",2,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.914160807768278,144794,0.921884828729914,122409,0.62693111709801,145331,0.543705275898108,145331
