"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",1,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.9999,0.940841560104495,2973929,0.947419666728703,2643612,0.811692215055302,2979796,0.730025945504533,2979796
"1.1","VAR1",1,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.9995,0.962988909216376,2957681,0.967473056313233,2750366,0.765488629449417,2979796,0.717781855667805,2979796
"1.2","VAR1",1,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.999,0.968785594801747,2948991,0.972785293267488,2774566,0.74679521258077,2979796,0.707810208644385,2979796
"1.3","VAR1",1,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.995,0.980971085674247,2934324,0.984137234131667,2829267,0.709739973993899,2979796,0.687795175670579,2979796
"1.4","VAR1",1,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.99,0.983663654353832,2928868,0.986557664603799,2839090,0.693583230982176,2979796,0.675220773256352,2979796
"1.5","VAR1",1,1,"max",0.99,"offline",1,3.125,1750,3,"1,2",0.95,0.986995456651925,2893681,0.989352451528878,2823279,0.656875091227436,2979796,0.643065068635281,2979796
