"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",1,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.9999,0.938240002152244,2973640,0.944647291506637,2628417,0.815302201179794,2979796,0.729080009550385,2979796
"1.1","VAR1",1,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.9995,0.960910377621715,2956795,0.965505703633164,2737641,0.771976742451365,2979796,0.720869041850746,2979796
"1.2","VAR1",1,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.999,0.967251630307685,2946223,0.971309437379345,2763034,0.754711569854423,2979796,0.713063912046844,2979796
"1.3","VAR1",1,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.995,0.979607974989838,2932568,0.982931615453119,2819599,0.720347855602591,2979796,0.696400615963377,2979796
"1.4","VAR1",1,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.99,0.982523786773727,2926206,0.985591909531384,2829799,0.70514092527857,2979796,0.685031913720858,2979796
"1.5","VAR1",1,1,"max",0.99,"offline",1,3.125,1000,3,"1,2",0.95,0.986173828018043,2903479,0.988712154457587,2827909,0.670730995351774,2979796,0.655513242419144,2979796
