"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1.15","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.9995,0.981789917832556,117078,0.982847813010226,116370,0.156513235703117,293618,0.155630285848285,293618
"1.25","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.999,0.981924649946274,120053,0.982996589261621,119329,0.160940236811217,293618,0.160034864546957,293618
"1.35","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.995,0.982426957295988,144881,0.983380885936231,144051,0.205104232319599,293618,0.204058388748159,293618
"1.45","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.99,0.981593598337905,184827,0.982432844268362,183752,0.286098992434204,293618,0.284664344127595,293618
"1.55","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,3","max_size",8,0.95,0.963462365189436,267505,0.964633616208963,264545,0.561404490080118,293618,0.556373423544414,293618
"16","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.9999,0.981789917832556,117078,0.982935623499445,116207,0.156513235703117,293618,0.155439729386892,293618
"1.16","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.9995,0.981789917832556,117078,0.982935623499445,116207,0.156513235703117,293618,0.155439729386892,293618
"1.26","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.999,0.981924649946274,120053,0.983081712976561,119161,0.160940236811217,293618,0.159836916257034,293618
"1.36","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.995,0.982426957295988,144881,0.983447230661207,143843,0.205104232319599,293618,0.203790878022867,293618
"1.46","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.99,0.981593598337905,184827,0.982491714634572,183456,0.286098992434204,293618,0.284258987490525,293618
"1.56","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,4","max_size",8,0.95,0.963462365189436,267505,0.964633480456841,263724,0.561404490080118,293618,0.554831282926412,293618
"17","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.9999,0.981789917832556,117078,0.983017697437576,116062,0.156513235703117,293618,0.155270394612357,293618
"1.17","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.9995,0.981789917832556,117078,0.983017697437576,116062,0.156513235703117,293618,0.155270394612357,293618
"1.27","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.999,0.981924649946274,120053,0.983161220391392,119011,0.160940236811217,293618,0.159659656421296,293618
"1.37","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.995,0.982426957295988,144881,0.98348240698848,143665,0.205104232319599,293618,0.203571306004127,293618
"1.47","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.99,0.981593598337905,184827,0.982504790030187,183193,0.286098992434204,293618,0.283915383166219,293618
"1.57","Markov",10,1,"max",0.99,"fixed","fixed",3.125,2000,3,"2,5","max_size",8,0.95,0.963462365189436,267505,0.964709732411946,262792,0.561404490080118,293618,0.553104459974776,293618
