"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",20,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.999,0.91244246260069,139040,0.920758356950183,117148,0.630416304633112,139522,0.545034401143001,139522
"1.1","VAR(3)",20,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.997,0.928350586711867,137461,0.934968730142805,119604,0.592370914191395,139522,0.526742449316145,139522
"1.2","VAR(3)",20,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.99,0.947875111024132,132854,0.952220816408071,120136,0.512643095658494,139522,0.470494563600069,139522
"1.3","VAR(3)",20,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.97,0.959845236022977,126386,0.962753728473142,117005,0.438215975136388,139522,0.410030589496646,139522
"1.4","VAR(3)",20,1,"max",0.99,"fixed",3,3.125,2000,3,"1,2",0.95,0.967234807503454,120158,0.969591451582893,112863,0.381597094316269,139522,0.361445394860563,139522
