"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(1)",5,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.980310203789391,558665,0.982970817742931,537724,0.522208756300026,591490,0.504766741981918,591490
"1.1","VAR(1)",5,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.975560897435897,569088,0.978955087481391,542744,0.570859257982664,591490,0.547347501045693,591490
"1.2","VAR(1)",5,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.966913917120727,579035,0.971781892905609,543091,0.63146606852786,591490,0.596787134591321,591490
"1.3","VAR(1)",5,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.951644562786966,585870,0.959317231142896,533592,0.692837973485517,591490,0.638701994469494,591490
"1.4","VAR(1)",5,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.93936467728088,588205,0.949619552025138,523199,0.722245624492886,591490,0.652736336817135,591490
