"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",1,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.984485521135657,2938352,0.985709558577125,2849807,0.723075578738727,2982765,0.703900907426499,2982765
"1.1","VAR(3)",1,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.977593406626975,2946231,0.979116090759305,2817959,0.747493063922619,2982765,0.718456571337872,2982765
"1.2","VAR(3)",1,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.967888457202184,2958936,0.969777151496258,2774755,0.776877006733602,2982765,0.732735323272937,2982765
"1.3","VAR(3)",1,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.955030178614171,2970481,0.957496435674804,2712996,0.807108350193419,2982765,0.742280679890768,2982765
"1.4","VAR(3)",1,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.946523713641268,2974870,0.949413906886618,2669627,0.821941807672826,2982765,0.743271983407883,2982765
