"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(1)",30,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.904978813559322,94400,0.914260283552673,78645,0.575267836165185,95091,0.492993401102901,95091
"1.1","VAR(1)",30,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.92129674625544,92601,0.92815356030933,79656,0.52765924122747,95091,0.464515759692563,95091
"1.2","VAR(1)",30,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.942840428094566,87177,0.947877533287332,78258,0.436330797353908,95091,0.398214079388665,95091
"1.3","VAR(1)",30,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.957934111272664,80469,0.961115068750924,74399,0.355849858345103,95091,0.33222387610189,95091
"1.4","VAR(1)",30,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.966854975165111,73284,0.969296845526568,68918,0.29603770818453,95091,0.280082465231994,95091
