"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(2)",5,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.999,0.939634423543741,582915,0.948059063427207,518358,0.727322949662562,585584,0.657562352614521,585584
"1.1","VAR(2)",5,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.997,0.951930616035995,580307,0.958041733122189,528549,0.698490587317577,585584,0.644559310201511,585584
"1.2","VAR(2)",5,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.99,0.967103324539731,573523,0.970866351035097,537969,0.638377148054977,585584,0.604117189777962,585584
"1.3","VAR(2)",5,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.97,0.975851356999653,564628,0.978377655921084,538702,0.578949569691035,585584,0.555917951191152,585584
"1.4","VAR(2)",5,1,"max",0.99,"fixed",2,3.125,2000,3,"1,2",0.95,0.980689304804164,555081,0.982488139601012,534552,0.530952032198463,585584,0.51383352641015,585584
