"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(4)",15,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.97024610317313,172448,0.972362287419927,162821,0.425873402807988,192754,0.405488765368538,192754
"1.1","VAR(4)",15,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.963989459786187,179503,0.966704888857037,167442,0.480948506137402,192754,0.453159174896048,192754
"1.2","VAR(4)",15,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.953027678869179,185918,0.956931541710603,169753,0.551646413766394,192754,0.510762463817172,192754
"1.3","VAR(4)",15,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.933680916527528,190458,0.939663001912046,167360,0.623907044320611,192754,0.559106341350616,192754
"1.4","VAR(4)",15,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.918874611625474,192147,0.926122772760557,163880,0.658639348375012,192754,0.574663069743099,192754
