"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.9999,0.98544719555331,29685,0.986842105263158,29108,0.0940402832017574,112851,0.0922834621832546,112851
"1.1","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.9997,0.98544719555331,29685,0.986842105263158,29108,0.0940402832017574,112851,0.0922834621832546,112851
"1.2","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.9995,0.98544719555331,29685,0.986842105263158,29108,0.0940402832017574,112851,0.0922834621832546,112851
"1.3","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.999,0.985384252710985,29694,0.986775212970596,29112,0.0942063392960859,112851,0.0924179604055428,112851
"1.4","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.997,0.985268514798446,29868,0.986708125469828,29266,0.0949245686666792,112851,0.0930707692589785,112851
"1.5","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.995,0.9849,30000,0.986306502708042,29357,0.0955390093241436,112851,0.0935218237261586,112851
"1.6","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.99,0.984675470823818,30213,0.986141700267679,29513,0.0966408544499364,112851,0.094375337000734,112851
"1.7","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.97,0.970170195451165,71271,0.972510319726583,67589,0.28288613340679,112851,0.26962302168993,112851
"1.8","MarkovX(Avg)",25,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2",8,0.95,0.960913498043339,85605,0.964580873671783,79618,0.367748991172042,112851,0.343954983136744,112851
