"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(3)",40,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.956923766648609,53533,0.961997019374069,49654,0.286816890728191,71478,0.267127340188851,71478
"1.1","VAR(3)",40,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.945657892503776,58923,0.952653534616608,53457,0.343299740820682,71478,0.314475376084804,71478
"1.2","VAR(3)",40,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.92772614622057,64560,0.93727119992926,56545,0.421042633908511,71478,0.375123064436398,71478
"1.3","VAR(3)",40,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.901647188469681,68966,0.914175657539261,57373,0.505911398435328,71478,0.431770749672674,71478
"1.4","VAR(3)",40,1,"max",0.99,"fixed",3,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.882003684285107,70570,0.897941847912648,56507,0.548581092421182,71478,0.453603080685866,71478
