"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(4)",10,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.999,0.928800884357749,288571,0.935323779404619,251066,0.681001149192758,290689,0.603540649338531,290689
"1.1","VAR(4)",10,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.997,0.942922805032237,286314,0.947589491353398,256170,0.647289536229689,290689,0.588021947039984,290689
"1.2","VAR(4)",10,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.99,0.960202759465193,280924,0.963340639058715,260070,0.577861734146234,290689,0.541302390039869,290689
"1.3","VAR(4)",10,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.97,0.970841012353338,274015,0.972730326795871,258969,0.510429715510112,290689,0.486298541608061,290689
"1.4","VAR(4)",10,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.95,0.976401842903697,266970,0.977771678397083,255035,0.455975622839704,290689,0.438231941539157,290689
