"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MarkovX(quantile)",15,1,"max",0.99,"offline","quantile",3.125,1500,3,"1,2",8,0.9999,0.981490261151278,101244,0.986191482195891,97983,0.158821115290952,192754,0.152005125823468,192754
"1.1","MarkovX(quantile)",15,1,"max",0.99,"offline","quantile",3.125,1500,3,"1,2",8,0.9995,0.981490261151278,101244,0.986191482195891,97983,0.158821115290952,192754,0.152005125823468,192754
"1.2","MarkovX(quantile)",15,1,"max",0.99,"offline","quantile",3.125,1500,3,"1,2",8,0.999,0.981472707531339,101310,0.986179674431888,98044,0.158904607367254,192754,0.152082234427906,192754
"1.3","MarkovX(quantile)",15,1,"max",0.99,"offline","quantile",3.125,1500,3,"1,2",8,0.995,0.979644736584698,102234,0.985139833558027,98653,0.164683065528747,192754,0.156873425728637,192754
"1.4","MarkovX(quantile)",15,1,"max",0.99,"offline","quantile",3.125,1500,3,"1,2",8,0.99,0.977786831179917,103092,0.984315622889514,99207,0.170392854832759,192754,0.161743519170591,192754
"1.5","MarkovX(quantile)",15,1,"max",0.99,"offline","quantile",3.125,1500,3,"1,2",8,0.95,0.960522657770364,115104,0.972670530124741,107503,0.231766068874809,192754,0.211338172010829,192754
