"","name","window_size","extrap_step","response","target","train_policy","granularity","train_size","update_freq","react_speed","p","P","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","NN(3)",25,1,"max",0.99,"fixed",3.125,2000,3,"1,2",3,0,0.999,0.919265651221011,109049,0.925952135872362,93264,0.544507754130633,112851,0.477396573506114,112851
"1.1","NN(3)",25,1,"max",0.99,"fixed",3.125,2000,3,"1,2",3,0,0.997,0.93901771214925,105916,0.944226995491912,94275,0.463899677455637,112851,0.421584053583923,112851
"1.2","NN(3)",25,1,"max",0.99,"fixed",3.125,2000,3,"1,2",3,0,0.99,0.962830547916226,94540,0.965689997166336,88225,0.310324772317062,112851,0.29372126753229,112851
"1.3","NN(3)",25,1,"max",0.99,"fixed",3.125,2000,3,"1,2",3,0,0.97,0.9668794805308,91786,0.969319115927431,86373,0.284258896559122,112851,0.271025700336733,112851
"1.4","NN(3)",25,1,"max",0.99,"fixed",3.125,2000,3,"1,2",3,0,0.95,0.966884602811376,91770,0.969325011290341,86357,0.28407633086265,112851,0.270846490160425,112851
