"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Markov(Max-Max)",1,1,"max",0.99,"offline","fixed",3.125,1000,3,"1,2",8,0.9999,0.990814387673742,1496253,0.99410598899685,1472851,0.193612589392717,2979796,0.190179285758611,2979796
"1.1","Markov(Max-Max)",1,1,"max",0.99,"offline","fixed",3.125,1000,3,"1,2",8,0.9995,0.990814387673742,1496253,0.99410598899685,1472851,0.193612589392717,2979796,0.190179285758611,2979796
"1.2","Markov(Max-Max)",1,1,"max",0.99,"offline","fixed",3.125,1000,3,"1,2",8,0.999,0.990814387673742,1496253,0.99410598899685,1472851,0.193612589392717,2979796,0.190179285758611,2979796
"1.3","Markov(Max-Max)",1,1,"max",0.99,"offline","fixed",3.125,1000,3,"1,2",8,0.995,0.991744056422019,2680372,0.994222500183611,2641454,0.494160332321501,2979796,0.487663347372367,2979796
"1.4","Markov(Max-Max)",1,1,"max",0.99,"offline","fixed",3.125,1000,3,"1,2",8,0.99,0.989099715658821,2782221,0.992118004522847,2728370,0.578488941746093,2979796,0.568657958407896,2979796
"1.5","Markov(Max-Max)",1,1,"max",0.99,"offline","fixed",3.125,1000,3,"1,2",8,0.95,0.969582128560525,2925517,0.976295487585212,2762512,0.758570025874903,2979796,0.722410307183258,2979796
