"","name","window_size","extrap_step","response","target","train_policy","granularity","train_size","update_freq","react_speed","p","P","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","NN(1)",10,1,"max",0.99,"fixed",3.125,2000,3,"1,2",1,0,0.999,0.955538331953086,282558,0.958006617326276,259017,0.613635300793143,290689,0.568254890207239,290689
"1.1","NN(1)",10,1,"max",0.99,"fixed",3.125,2000,3,"1,2",1,0,0.997,0.970490227141125,274587,0.971701716415319,259203,0.520262463393297,290689,0.495094245699653,290689
"1.2","NN(1)",10,1,"max",0.99,"fixed",3.125,2000,3,"1,2",1,0,0.99,0.987250078598316,235374,0.98751099537541,229642,0.29938325405208,290689,0.293793913498016,290689
"1.3","NN(1)",10,1,"max",0.99,"fixed",3.125,2000,3,"1,2",1,0,0.97,0.993099885189437,174200,0.993191108320105,171981,0.158356861953884,290689,0.156914609798547,290689
"1.4","NN(1)",10,1,"max",0.99,"fixed",3.125,2000,3,"1,2",1,0,0.95,0.994019496077009,164033,0.994081819917355,162381,0.137455163917604,290689,0.13642428207231,290689
