"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1.52","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",10,0.95,0.916156547917712,39860,0.925207114303922,34522,0.351392492046198,56762,0.309416267103558,56762
"13","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",10,0.9999,0.931838775715676,29797,0.939330621991717,26801,0.226516166470091,57356,0.205731995467772,57356
"1.13","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",10,0.9995,0.931838775715676,29797,0.939330621991717,26801,0.226516166470091,57356,0.205731995467772,57356
"1.23","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",10,0.999,0.931875356388153,29813,0.939364558472554,26816,0.227144884532293,57356,0.206327820206653,57356
"1.33","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",10,0.995,0.931359706575845,30536,0.93872861884095,27419,0.235045460302633,57356,0.213299123586752,57356
"1.43","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",10,0.99,0.929378086759571,31789,0.936732035348379,28403,0.247818249208817,57356,0.223810662430728,57356
"1.53","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",10,0.95,0.915253386853989,39860,0.924414385649183,34451,0.34570084792712,57356,0.303711149141693,57356
"14","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",16,0.9999,0.909972491594654,35989,0.920430315952704,30954,0.285932116439928,56762,0.249455913759494,56762
"1.14","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",16,0.9995,0.909972491594654,35989,0.920430315952704,30954,0.285932116439928,56762,0.249455913759494,56762
"1.24","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",16,0.999,0.909987224351497,36006,0.920436565597856,30969,0.286693752294134,56762,0.25017467390457,56762
"1.34","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",16,0.995,0.908844171510034,36476,0.919124460776482,31295,0.293120173921767,56762,0.255437406046937,56762
"1.44","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",16,0.99,0.906664882226981,37360,0.917296060672538,31909,0.303676610095882,56762,0.263706857162912,56762
"1.54","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",16,0.95,0.889328334323991,43742,0.902469582648885,35917,0.393141784916514,56762,0.331904602525465,56762
"15","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",16,0.9999,0.912445469448998,35989,0.922574626865672,31088,0.278992511648887,57356,0.244420487863518,57356
"1.15","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",16,0.9995,0.912445469448998,35989,0.922574626865672,31088,0.278992511648887,57356,0.244420487863518,57356
"1.25","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",16,0.999,0.912459034605343,36006,0.922579815451886,31103,0.279737961038022,57356,0.245124055153635,57356
"1.35","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",16,0.995,0.911338962605549,36476,0.921322219394248,31432,0.285974179662725,57356,0.250284274653595,57356
"1.45","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",16,0.99,0.909234475374732,37360,0.919542022836463,32054,0.29632931944961,57356,0.258493554753823,57356
"1.55","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",16,0.95,0.892780394129212,43742,0.905434932927673,36155,0.384056153713643,57356,0.326250276880696,57356
"16","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",20,0.9999,0.910793150649552,38719,0.920501337501127,33271,0.304578882905987,56762,0.266390734390193,56762
"1.16","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",20,0.9995,0.910793150649552,38719,0.920501337501127,33271,0.304578882905987,56762,0.266390734390193,56762
"1.26","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",20,0.999,0.910787096774194,38750,0.920478092435208,33299,0.305408387454304,56762,0.267179381224774,56762
"1.36","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",20,0.995,0.910417304356698,39204,0.920036846640715,33653,0.312181736552584,56762,0.27316853081929,56762
"1.46","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",20,0.99,0.908548807376228,39912,0.91790300826834,34106,0.32168219532602,56762,0.280357451326463,56762
"1.56","Markov",50,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",20,0.95,0.890339943967704,45331,0.902079303675048,37224,0.401557256802743,56762,0.339160150090244,56762
"17","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",20,0.9999,0.907564761486609,38719,0.917651682336225,33079,0.301644076252171,57356,0.262065184032456,57356
"1.17","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",20,0.9995,0.907564761486609,38719,0.917651682336225,33079,0.301644076252171,57356,0.262065184032456,57356
"1.27","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",20,0.999,0.907535483870968,38750,0.917628224491029,33106,0.302447602704093,57356,0.26283562108352,57356
"1.37","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",20,0.995,0.906973778185899,39204,0.916975603922507,33448,0.308948169524971,57356,0.268470433953688,57356
"1.47","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",20,0.99,0.905016035277611,39912,0.914881689974627,33894,0.318198097602665,57356,0.275493818926093,57356
"1.57","Markov",50,1,"max",0.99,"fixed","fixed",2.08333333333333,2000,3,"1,2","max_size",20,0.95,0.886413271271315,45331,0.898647186147186,36960,0.396273758747544,57356,0.332360536918478,57356
