"","name","window_size","extrap_step","response","target","train_policy","res_dist","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9999,0.980901088993808,42149,0.982333284190869,40698,0.172944929355617,78000,0.167595008973391,78000
"1.1","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9997,0.976662727886563,47392,0.978839124499053,45414,0.205079373714774,78000,0.197640673740277,78000
"1.2","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.9995,0.97470844177776,50333,0.977106703573435,48049,0.222620998928255,78000,0.213730379787765,78000
"1.3","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.999,0.971460034871983,54485,0.97424037158893,51670,0.249693303394216,78000,0.238313927406141,78000
"1.4","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.997,0.964683831508336,60822,0.968206010996153,56929,0.301628312334078,78000,0.283944937687926,78000
"1.5","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.995,0.959326082856604,63628,0.963876876112948,58965,0.328941182552007,78000,0.307121992227063,78000
"1.6","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.99,0.951703699291118,67148,0.957495355128916,61358,0.371631701869525,78000,0.342767027396248,78000
"1.7","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.97,0.935594485848209,72323,0.943999750347173,64089,0.451834336430796,78000,0.405474476315479,78000
"1.8","LM(Avg)",25,1,"max",0.99,"fixed","normal",0,2000,3,"1,2",0.95,0.924743104380746,73960,0.935056235785276,64194,0.494596180544365,78000,0.435925511033611,78000
