"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(1)",1,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.984089371614357,2934265,0.985953781982442,2843826,0.718119732523226,2982765,0.69895686276284,2982765
"1.1","VAR(1)",1,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.976986765317467,2943176,0.979176039339799,2811809,0.742820438510642,2982765,0.713624909510525,2982765
"1.2","VAR(1)",1,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.967469841233354,2958178,0.970142092730216,2772063,0.773159934946861,2982765,0.729425728598958,2982765
"1.3","VAR(1)",1,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.954748887514681,2970601,0.958183319120005,2712243,0.804335426090887,2982765,0.740452123821149,2982765
"1.4","VAR(1)",1,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.946037997414309,2974834,0.950030904584111,2667889,0.819378872006496,2982765,0.741576501991535,2982765
