"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MarkovX(fixed)",10,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.9999,0.987798114254021,146043,0.988766943716182,143416,0.226597371395989,290689,0.222846038783564,290689
"1.1","MarkovX(fixed)",10,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.9995,0.987798114254021,146043,0.988766943716182,143416,0.226597371395989,290689,0.222846038783564,290689
"1.2","MarkovX(fixed)",10,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.999,0.987798114254021,146043,0.988766943716182,143416,0.226597371395989,290689,0.222846038783564,290689
"1.3","MarkovX(fixed)",10,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.995,0.987497195537335,147087,0.988691124161888,144223,0.228526843838559,290689,0.224362045114795,290689
"1.4","MarkovX(fixed)",10,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.99,0.987235726550762,149088,0.988579106483037,145873,0.231779767424501,290689,0.226958129526307,290689
"1.5","MarkovX(fixed)",10,1,"max",0.99,"fixed","fixed",3.125,1000,3,"1,2",8,0.95,0.960531065589032,263169,0.966330489385274,244613,0.556994633737124,290689,0.521422998311355,290689
